Spine File,OldChordDistribution,OpenAngle,CVD,AverageDistance,LengthVolumeRatio,LengthAreaRatio,JunctionArea,Length,Area,Volume,ConvexHullVolume,ConvexHullRatio
0.025 0.025 0.1 dataset\1005-1\spine_2.off,"[5.75814452e+00 1.00868079e+01 7.74902802e+00 5.96427135e+00
 4.40072396e+00 3.86110739e+00 3.46226036e+00 3.12709478e+00
 2.76679180e+00 2.67629709e+00 2.35956563e+00 2.11824641e+00
 1.96909773e+00 1.76967422e+00 1.74286097e+00 1.82497654e+00
 1.65236627e+00 1.63393216e+00 1.66577289e+00 1.61549806e+00
 1.54176163e+00 1.52165170e+00 1.43283282e+00 1.56689905e+00
 1.44791527e+00 1.42780534e+00 1.28535997e+00 1.23005765e+00
 1.11945301e+00 1.05912321e+00 8.73106315e-01 9.93765920e-01
 8.42941413e-01 8.02721544e-01 7.47419225e-01 7.17254324e-01
 7.18930151e-01 6.53572865e-01 6.30111275e-01 4.92693391e-01
 5.01072530e-01 5.04424186e-01 5.02748358e-01 4.23984448e-01
 4.49121866e-01 4.55825178e-01 4.17281137e-01 3.77061268e-01
 3.50248023e-01 3.70357957e-01 3.16731465e-01 3.16731465e-01
 3.05000670e-01 3.03324842e-01 2.68132457e-01 2.41319212e-01
 2.59753318e-01 2.31264245e-01 2.48022523e-01 2.32940072e-01
 1.86016892e-01 1.91044376e-01 1.82665237e-01 1.82665237e-01
 1.94396032e-01 1.74286097e-01 1.60879474e-01 1.75961925e-01
 1.35742057e-01 1.49148679e-01 1.37417884e-01 1.62555302e-01
 1.20659606e-01 1.25687089e-01 1.30714573e-01 1.35742057e-01
 1.08928811e-01 8.88188765e-02 1.00549672e-01 7.37364258e-02
 7.03847701e-02 7.03847701e-02 6.70331144e-02 5.86539751e-02
 7.20605979e-02 6.20056308e-02 4.35715243e-02 7.03847701e-02
 2.84890736e-02 2.84890736e-02 3.35165572e-02 2.01099343e-02
 2.51374179e-02 1.84341064e-02 1.17307950e-02 8.37913929e-03
 5.02748358e-03 1.67582786e-03 0.00000000e+00 1.67582786e-03]",0.8016556676088917,0.4275144649235261,1.27760606114541,1.9170400580492448,0.220531758756762,0.8561403035362348,2.315636530270583,9.644100311805884,1.207922870754691,2.176038244175715,0.8014711840137284
0.025 0.025 0.1 dataset\3_full_res (2)\spine_1.off,"[4.65217556e+00 7.79149468e+00 5.71250047e+00 4.88317492e+00
 4.25266028e+00 3.90426781e+00 3.44416253e+00 2.94240164e+00
 2.95186882e+00 2.74359071e+00 2.67164010e+00 2.65649260e+00
 2.52395198e+00 2.33839512e+00 2.28727231e+00 2.07899421e+00
 1.92562578e+00 1.95781422e+00 1.85746204e+00 1.84042110e+00
 1.76089673e+00 1.52989738e+00 1.47688113e+00 1.42197145e+00
 1.36327489e+00 1.21937365e+00 1.17393115e+00 1.08493960e+00
 1.00730867e+00 9.12636801e-01 9.82693983e-01 8.17964934e-01
 8.23645246e-01 8.02817435e-01 7.30866816e-01 8.08497747e-01
 7.57374938e-01 6.96784943e-01 6.51342447e-01 7.19506192e-01
 6.00219639e-01 5.45309956e-01 5.83178703e-01 5.24482145e-01
 4.86613398e-01 5.77498391e-01 4.75252774e-01 4.99867459e-01
 4.63892150e-01 4.07089029e-01 4.50638088e-01 4.08982467e-01
 4.52531526e-01 4.05195592e-01 3.69220283e-01 3.37031848e-01
 3.44605597e-01 2.84015602e-01 3.37031848e-01 3.18097474e-01
 3.48392472e-01 3.01056538e-01 2.66974666e-01 2.84015602e-01
 2.15851857e-01 2.42359980e-01 2.42359980e-01 2.15851857e-01
 2.08278108e-01 1.74196236e-01 1.68515924e-01 1.55261862e-01
 1.72302799e-01 1.60942174e-01 1.26860302e-01 1.17393115e-01
 1.57155300e-01 1.21179990e-01 1.28753740e-01 1.36327489e-01
 1.07925929e-01 1.00352179e-01 9.84587420e-02 9.27784300e-02
 1.11712803e-01 7.95243685e-02 7.76309312e-02 6.05899951e-02
 4.54424963e-02 4.54424963e-02 3.59753096e-02 3.02949975e-02
 3.97621843e-02 3.78687469e-02 1.32540614e-02 1.89343735e-02
 1.51474988e-02 9.46718673e-03 3.78687469e-03 1.89343735e-03]",1.235778138059524,0.4560859730608728,1.0981828412658592,2.958917872230713,0.2703600296892585,1.5179036760300246,2.116746222153945,6.31145713809199,0.7153784976661556,0.9783563674281331,0.3676066175037609
0.025 0.025 0.1 dataset\3_full_res (4)\spine_1.off,"[6.06855587e+00 6.32594976e+00 5.05135503e+00 3.77181042e+00
 2.60611310e+00 2.22497216e+00 2.09132533e+00 1.83640639e+00
 1.80423215e+00 1.84878109e+00 1.83888133e+00 1.97500309e+00
 2.03440168e+00 2.15567380e+00 2.21507239e+00 2.16309863e+00
 1.87600544e+00 2.03687662e+00 1.81413191e+00 1.72503403e+00
 1.46764014e+00 1.41071650e+00 1.29934414e+00 1.35626779e+00
 1.32409355e+00 1.19044673e+00 1.21272120e+00 1.25727014e+00
 1.17312214e+00 1.18549684e+00 1.21272120e+00 1.08154931e+00
 1.10629873e+00 1.07907437e+00 1.06174978e+00 9.65227076e-01
 1.03205049e+00 1.04442519e+00 1.00977602e+00 8.56329662e-01
 9.03353545e-01 9.38002722e-01 8.73654251e-01 8.86028957e-01
 8.09305779e-01 8.46429897e-01 6.92983542e-01 7.62281896e-01
 7.30107660e-01 7.32582601e-01 6.53384482e-01 6.36059894e-01
 6.31110011e-01 6.36059894e-01 6.85558718e-01 5.19737656e-01
 4.97463185e-01 5.49436951e-01 5.19737656e-01 4.90038362e-01
 4.92513303e-01 4.85088479e-01 4.18265066e-01 4.08365301e-01
 4.28164831e-01 3.86090830e-01 3.24217300e-01 3.21742359e-01
 3.51441653e-01 4.00940478e-01 3.36592006e-01 2.96992946e-01
 2.94518005e-01 3.04417770e-01 3.01942829e-01 2.79668358e-01
 2.54918946e-01 2.96992946e-01 2.64818711e-01 2.45019181e-01
 2.35119416e-01 1.93045415e-01 1.43546591e-01 1.68296003e-01
 1.75720827e-01 1.83145650e-01 1.55921297e-01 1.36121767e-01
 1.65821062e-01 1.13847296e-01 1.28696943e-01 1.36121767e-01
 7.42482366e-02 9.65227076e-02 6.68234129e-02 6.18735305e-02
 3.95990595e-02 2.22744710e-02 2.22744710e-02 4.94988244e-03]",1.0728544010938454,0.4025508135233109,1.2135198686036184,3.311007471871016,0.330208119390615,0.1532238523079007,2.12669764220894,6.287252675445777,0.6423113388527526,0.7539465404794331,0.1738023212015449
0.025 0.025 0.1 dataset\1013-1\spine_1.off,"[4.41790033e+00 7.25374336e+00 6.42141602e+00 4.97490311e+00
 3.68934918e+00 2.72994896e+00 2.32755152e+00 1.93786136e+00
 1.86161764e+00 1.84891035e+00 1.77902027e+00 1.69430502e+00
 1.71971959e+00 1.69854078e+00 1.59688248e+00 1.59900036e+00
 1.54605333e+00 1.64559375e+00 1.65194739e+00 1.66465468e+00
 1.61806129e+00 1.61806129e+00 1.74301629e+00 1.65618315e+00
 1.75995934e+00 1.48251689e+00 1.55240697e+00 1.55452485e+00
 1.37450495e+00 1.33002944e+00 1.23048902e+00 1.16695258e+00
 1.08859097e+00 1.03987970e+00 9.57282335e-01 9.33985641e-01
 9.72107504e-01 9.04335303e-01 7.94205477e-01 8.93745897e-01
 8.61977678e-01 7.85733952e-01 7.15843870e-01 6.77722007e-01
 6.60778957e-01 6.75604126e-01 6.56543194e-01 6.35364381e-01
 5.76063706e-01 5.84535231e-01 5.95124637e-01 5.31588199e-01
 6.03596162e-01 5.93006756e-01 5.50649131e-01 5.50649131e-01
 4.97702099e-01 5.33706080e-01 4.78641167e-01 4.46872948e-01
 4.76523286e-01 4.91348455e-01 4.02397442e-01 3.87572273e-01
 4.10868967e-01 4.08751085e-01 3.85454391e-01 3.91808035e-01
 3.89690154e-01 3.26153716e-01 2.79560328e-01 3.11328547e-01
 2.90149734e-01 2.62617278e-01 2.66853040e-01 2.39320584e-01
 1.82137789e-01 2.26613296e-01 1.80019908e-01 1.86373552e-01
 1.46133808e-01 1.94845077e-01 1.58841095e-01 1.39780164e-01
 9.95404198e-02 1.18601351e-01 9.74225385e-02 8.47152509e-02
 9.10688947e-02 7.41258445e-02 5.71827943e-02 8.25973696e-02
 5.71827943e-02 3.17682191e-02 4.02397442e-02 2.32966940e-02
 2.54145753e-02 2.11788127e-02 6.35364381e-03 1.27072876e-02]",0.9121400286316346,0.3713040527315185,0.92688571514193,2.494582064359826,0.269637349822444,0.418916973827675,1.5888064709277836,5.473465783880082,0.6369028678699781,0.8906824953833227,0.3984589178599098
0.025 0.025 0.1 dataset\3_full_res (6)\spine_1.off,"[3.01032799e+00 4.04579542e+00 3.94972112e+00 3.28520723e+00
 3.23717008e+00 2.67673668e+00 2.38584505e+00 2.39118251e+00
 2.72210509e+00 2.52195031e+00 2.80216701e+00 2.67673668e+00
 2.47124443e+00 2.67139922e+00 2.39385124e+00 2.25774599e+00
 2.02823517e+00 1.89746737e+00 1.85743642e+00 1.71065624e+00
 1.77203704e+00 1.78004323e+00 1.56387606e+00 1.72133116e+00
 1.51317018e+00 1.47047050e+00 1.51850765e+00 1.41976462e+00
 1.22494729e+00 1.29700302e+00 1.37973366e+00 1.34504016e+00
 1.24095968e+00 1.18224760e+00 1.13954792e+00 1.07549839e+00
 1.05948600e+00 9.47399322e-01 9.28718209e-01 8.37981372e-01
 9.18043287e-01 8.70006138e-01 8.03287876e-01 8.05956606e-01
 8.00619145e-01 7.04544848e-01 6.99207387e-01 7.31232153e-01
 7.41907075e-01 7.25894692e-01 6.13808012e-01 6.67182621e-01
 5.47089749e-01 6.48501508e-01 5.71108324e-01 5.92458168e-01
 6.00464359e-01 4.99052601e-01 4.69696565e-01 4.51015452e-01
 4.77702757e-01 4.61690374e-01 4.24328147e-01 3.94972112e-01
 4.35003069e-01 3.41597502e-01 3.73622268e-01 3.44266233e-01
 3.38928772e-01 3.28253850e-01 2.82885431e-01 2.69541779e-01
 2.48191935e-01 2.26842091e-01 1.97486056e-01 1.92148595e-01
 2.00154786e-01 2.08160978e-01 1.33436524e-01 1.57455099e-01
 1.54786368e-01 1.28099063e-01 1.20092872e-01 1.09417950e-01
 1.17424141e-01 6.13808012e-02 5.07058792e-02 6.13808012e-02
 5.60433402e-02 4.53684182e-02 4.26996878e-02 2.93560353e-02
 2.40185744e-02 3.46934963e-02 1.06749219e-02 1.60123829e-02
 8.00619145e-03 1.60123829e-02 2.66873048e-03 2.66873048e-03]",1.0478177472353891,0.6420166276993757,0.7688644698641166,15.44244827774679,0.8376856105018017,0.1172238641503372,1.8063094588510065,2.039085658426954,0.1169704069175335,0.1395192094862835,0.192773566947129
0.025 0.025 0.1 dataset\1003-1\spine_6.off,"[6.60052296e+00 6.90110212e+00 4.69441118e+00 3.23550255e+00
 2.72231861e+00 2.38019599e+00 2.01119230e+00 1.81080619e+00
 1.78636886e+00 1.58109528e+00 1.88900565e+00 1.87189951e+00
 2.18225361e+00 1.90366804e+00 2.06984189e+00 2.03807336e+00
 1.92077417e+00 1.92810537e+00 1.82791232e+00 1.76193153e+00
 1.81324992e+00 1.83035605e+00 1.59575768e+00 1.66662594e+00
 1.47601476e+00 1.38315290e+00 1.27318492e+00 1.27807238e+00
 1.18765426e+00 1.23164146e+00 1.16077320e+00 1.08990494e+00
 1.08501747e+00 1.13389213e+00 1.07279881e+00 1.09723614e+00
 9.84824418e-01 9.23731092e-01 9.72605753e-01 9.79936952e-01
 8.47975367e-01 8.91962562e-01 8.89518829e-01 8.40644168e-01
 8.33312969e-01 7.77107109e-01 7.86882041e-01 7.06238850e-01
 7.62444711e-01 7.42894846e-01 6.79357787e-01 6.03602063e-01
 6.86688986e-01 6.54920456e-01 6.20708194e-01 5.98714596e-01
 6.08489529e-01 5.10740207e-01 5.71833533e-01 5.84052198e-01
 4.32540749e-01 4.17878351e-01 4.81415410e-01 5.03409008e-01
 4.22765817e-01 3.66559957e-01 3.10354097e-01 3.03022898e-01
 3.25016495e-01 3.32347694e-01 3.37235160e-01 2.54148237e-01
 2.93247966e-01 2.88360499e-01 2.54148237e-01 2.00386110e-01
 2.05273576e-01 1.41736517e-01 1.63730114e-01 1.78392512e-01
 1.53955182e-01 1.46623983e-01 1.61286381e-01 1.05080521e-01
 9.53055888e-02 9.04181227e-02 8.06431905e-02 5.13183940e-02
 5.86495931e-02 4.88746609e-02 4.39871948e-02 4.88746609e-02
 3.66559957e-02 4.39871948e-02 2.93247966e-02 1.71061313e-02
 1.22186652e-02 4.88746609e-03 4.88746609e-03 2.44373305e-03]",0.8715895686240066,0.5234361624825129,1.1459666943924285,3.2464317240870324,0.3520479049512724,0.0414808629305623,2.2540399519570578,6.361170367926907,0.6943130623179649,0.8039779436794685,0.1579473112537842
0.025 0.025 0.1 dataset\3_full_res (1)\spine_0.off,"[1.02226920e+01 8.12834799e+00 6.61805543e+00 5.79393375e+00
 4.20302059e+00 3.11195514e+00 2.68377018e+00 2.54044467e+00
 2.35053837e+00 2.26812620e+00 2.19467187e+00 1.92951968e+00
 1.97251733e+00 2.12480069e+00 1.88114732e+00 1.65003494e+00
 1.68049161e+00 1.47804432e+00 1.29172116e+00 1.20751742e+00
 1.20214272e+00 1.06956662e+00 9.15491696e-01 1.00148700e+00
 9.56697780e-01 8.95784438e-01 8.88618163e-01 9.13700127e-01
 7.63208342e-01 7.18419120e-01 7.34543240e-01 7.54250497e-01
 6.87962449e-01 6.98711862e-01 7.05878137e-01 7.25585395e-01
 7.23793826e-01 6.89754018e-01 6.75421467e-01 6.75421467e-01
 6.80796173e-01 5.98384005e-01 5.67927334e-01 5.35679094e-01
 5.07013992e-01 4.42517513e-01 5.07013992e-01 4.71182615e-01
 4.90889872e-01 5.33887525e-01 4.72974183e-01 4.80140459e-01
 4.51475357e-01 3.88770446e-01 4.06686135e-01 3.56522206e-01
 3.99519860e-01 4.49683788e-01 3.76229464e-01 4.06686135e-01
 3.54730638e-01 3.04566709e-01 3.47564362e-01 3.35023380e-01
 3.52939069e-01 3.00983571e-01 3.24273967e-01 3.45772793e-01
 3.04566709e-01 3.56522206e-01 3.08149847e-01 2.92025727e-01
 3.02775140e-01 3.17107691e-01 3.02775140e-01 2.52611212e-01
 2.81276314e-01 2.32903954e-01 2.68735332e-01 2.52611212e-01
 2.56194349e-01 2.25737678e-01 1.89906301e-01 1.84531594e-01
 1.79156888e-01 1.55866492e-01 1.73782181e-01 1.52283355e-01
 1.61241199e-01 1.66615906e-01 1.25409821e-01 1.36159235e-01
 1.34367666e-01 1.30784528e-01 8.77868750e-02 5.91217729e-02
 3.40398087e-02 3.40398087e-02 1.43325510e-02 8.95784438e-03]",1.2881986761487147,0.476025301394771,1.9658624745387585,1.8658267869213383,0.2138125114512818,8.963469240851419,3.54287236882899,7.606526335091528,1.8988216878774795,2.8081971120342817,0.4789156506703432
0.025 0.025 0.1 dataset\1010-2\spine_2.off,"[6.48483219e+00 7.71107757e+00 5.92650799e+00 4.83260613e+00
 3.80694390e+00 3.15970140e+00 2.83091048e+00 2.64893815e+00
 2.39045472e+00 2.06166381e+00 1.97481337e+00 1.82592692e+00
 1.97688124e+00 1.85901280e+00 1.80731611e+00 1.79697678e+00
 1.96033830e+00 1.96447404e+00 2.03064579e+00 1.79904465e+00
 1.75561943e+00 1.60880084e+00 1.47438946e+00 1.36479249e+00
 1.34204595e+00 1.14353068e+00 1.19109163e+00 1.09183399e+00
 1.06288385e+00 1.06081598e+00 1.03186584e+00 1.03393370e+00
 8.45757770e-01 9.90508489e-01 7.96128952e-01 7.94061085e-01
 8.27146963e-01 7.40296532e-01 8.14739759e-01 7.48568002e-01
 6.69989040e-01 7.38228665e-01 6.24495957e-01 6.59649703e-01
 6.12088753e-01 6.24495957e-01 5.97613681e-01 5.99681548e-01
 5.85206477e-01 5.16966852e-01 5.25238322e-01 4.59066565e-01
 5.54188465e-01 5.37645526e-01 4.92152443e-01 4.40455758e-01
 5.45916996e-01 4.13573482e-01 4.36320023e-01 4.30116421e-01
 3.99098410e-01 3.94962675e-01 3.76351868e-01 3.55673194e-01
 3.37062388e-01 3.63944664e-01 3.14315846e-01 2.79162100e-01
 2.77094233e-01 2.54347691e-01 2.31601150e-01 2.60551293e-01
 2.37804752e-01 1.92311669e-01 1.84040199e-01 2.06786741e-01
 1.50954321e-01 1.61293658e-01 1.48886453e-01 1.17868442e-01
 1.30275647e-01 1.13732707e-01 1.17868442e-01 1.11664840e-01
 8.47825637e-02 8.06468289e-02 8.68504312e-02 5.16966852e-02
 5.37645526e-02 5.16966852e-02 5.16966852e-02 3.92894808e-02
 3.10180111e-02 3.30858785e-02 2.06786741e-02 3.30858785e-02
 8.27146963e-03 1.24072045e-02 4.13573482e-03 8.27146963e-03]",1.0777076882006276,0.6667783990398548,0.8821373226083601,4.270251661013337,0.3963325654823956,1.0892027809180225,2.096656956699245,4.200942766792148,0.4909914270021511,0.6113677790560335,0.2451699672005778
0.025 0.025 0.1 dataset\3_full_res (13)\spine_2.off,"[3.68908759 5.19019907 4.53580438 3.77400904 3.1570797  2.78742163
 2.33284212 2.2654045  2.17548767 2.1679946  2.24542298 2.39028898
 2.16050154 2.15800385 2.0256263  2.12303619 1.94819792 1.84579264
 1.78085271 1.82331344 1.79084347 1.64847516 1.55356295 1.44116692
 1.45365537 1.40120389 1.35624547 1.39620851 1.26882634 1.26632865
 1.16142568 1.1564303  1.15143492 1.03903889 1.02904813 0.98408972
 0.99158279 0.87419137 0.97909434 0.88917751 0.85920524 0.90416365
 0.75679996 0.83422834 0.78677224 0.70185079 0.75929765 0.76179534
 0.69435772 0.62941779 0.63691086 0.62192472 0.60444089 0.56697555
 0.579464   0.56447786 0.56447786 0.63441317 0.6019432  0.52451482
 0.46207258 0.48704948 0.45208182 0.51202638 0.3846442  0.40712341
 0.40462572 0.3846442  0.34967655 0.37465345 0.35716962 0.32719734
 0.27724355 0.289732   0.26225741 0.26975048 0.2647551  0.20231286
 0.22978745 0.21979669 0.1698429  0.17234058 0.17733596 0.13237755
 0.18732672 0.15235907 0.12488448 0.13487524 0.1198891  0.1198891
 0.12488448 0.06493993 0.10740065 0.09241452 0.05494917 0.04995379
 0.04246072 0.0249769  0.01998152 0.01248845]",1.0454990681708118,0.4663941998878945,1.2063897477580188,3.596911921202236,0.3471196403781507,0.0,2.187479445988597,6.30180258197308,0.6081548544723473,0.7551217905522498,0.2416603846851067
0.025 0.025 0.1 dataset\3_full_res (12)\spine_1.off,"[5.12924937e+00 8.64234578e+00 6.67038196e+00 4.56552493e+00
 4.02323488e+00 3.07154799e+00 2.65357740e+00 2.07699233e+00
 1.98268101e+00 1.81334934e+00 1.75976336e+00 1.58614481e+00
 1.73832898e+00 1.71046427e+00 1.58400137e+00 1.69117332e+00
 1.56899730e+00 1.49826381e+00 1.61829639e+00 1.36751404e+00
 1.45325160e+00 1.39966562e+00 1.35250997e+00 1.38037467e+00
 1.37608780e+00 1.40609594e+00 1.33964933e+00 1.09744073e+00
 1.05028508e+00 1.03099413e+00 1.08029322e+00 9.83838470e-01
 9.81695032e-01 9.25965619e-01 8.48801818e-01 8.03789600e-01
 8.38084623e-01 7.80211772e-01 7.50203627e-01 7.78068333e-01
 8.59519012e-01 7.37342993e-01 7.75924894e-01 6.88043898e-01
 6.90187337e-01 7.07334848e-01 6.36601363e-01 6.64466069e-01
 6.43031680e-01 5.46576928e-01 5.61581001e-01 5.25142539e-01
 5.80871951e-01 5.22999100e-01 5.35859733e-01 4.73700004e-01
 5.29429417e-01 5.35859733e-01 5.10138466e-01 4.88704077e-01
 5.07995027e-01 4.20114031e-01 4.13683714e-01 4.37261542e-01
 4.05109958e-01 4.35118103e-01 4.32974665e-01 3.60097741e-01
 4.56552493e-01 3.96536203e-01 4.02966519e-01 2.91507695e-01
 3.47237107e-01 2.89364256e-01 3.02224890e-01 2.82933939e-01
 2.76503622e-01 2.44352038e-01 2.52925794e-01 2.18630771e-01
 2.12200454e-01 2.16487332e-01 1.52184164e-01 2.03626699e-01
 1.62901359e-01 1.22176019e-01 1.52184164e-01 1.39323531e-01
 1.13602263e-01 1.22176019e-01 1.32893214e-01 9.21678741e-02
 9.21678741e-02 8.35941184e-02 6.43031680e-02 5.35859733e-02
 3.85819008e-02 3.42950229e-02 1.07171947e-02 4.28687787e-03]",0.8507892614614114,0.453199060321739,1.2684792322973548,2.4646042161334623,0.2673016872124218,0.1118241573047575,2.218945785782895,8.189454480040775,0.9003254036723337,1.2692590903026688,0.4097781592360861
0.025 0.025 0.1 dataset\1007-2\spine_2.off,"[1.09009831e+01 9.12334043e+00 5.84574845e+00 3.90797608e+00
 2.91071248e+00 2.44856593e+00 2.21749265e+00 2.00060809e+00
 1.79993919e+00 1.79588527e+00 1.76953481e+00 1.69656431e+00
 1.73710348e+00 1.85872099e+00 1.80196615e+00 1.84250532e+00
 1.96006892e+00 1.74723827e+00 1.63778251e+00 1.66413297e+00
 1.56075808e+00 1.43508665e+00 1.45941016e+00 1.35198135e+00
 1.34995439e+00 1.37630485e+00 1.17158204e+00 1.18982467e+00
 1.03577582e+00 9.72940103e-01 9.97263606e-01 9.89155772e-01
 8.89834803e-01 8.18891254e-01 8.89834803e-01 8.00648627e-01
 7.94567751e-01 8.12810378e-01 7.62136414e-01 6.72950238e-01
 7.27678119e-01 6.50653694e-01 6.60788487e-01 6.22276274e-01
 6.34438026e-01 6.24303233e-01 5.49305767e-01 5.85791021e-01
 5.69575352e-01 5.69575352e-01 5.41197933e-01 5.65521435e-01
 4.54038715e-01 4.66200466e-01 4.64173508e-01 4.45930881e-01
 4.45930881e-01 4.33769129e-01 4.49984798e-01 4.19580420e-01
 4.70254383e-01 3.83095166e-01 3.81068207e-01 4.01337793e-01
 3.91203000e-01 3.58771663e-01 3.44582953e-01 3.56744705e-01
 3.40529036e-01 3.16205534e-01 3.08097699e-01 2.93908990e-01
 2.49315901e-01 2.43235026e-01 2.55396777e-01 1.96614979e-01
 2.08776731e-01 1.82426269e-01 2.04722813e-01 1.52021891e-01
 1.52021891e-01 1.19590554e-01 1.17563596e-01 9.12131347e-02
 7.49974663e-02 7.70244249e-02 7.70244249e-02 7.70244249e-02
 3.85122124e-02 3.64852539e-02 5.27009223e-02 4.05391710e-02
 2.02695855e-02 2.02695855e-02 3.64852539e-02 1.41887098e-02
 1.21617513e-02 8.10783419e-03 1.21617513e-02 4.05391710e-03]",1.0408560809318674,0.3663162690623827,1.4165482491598829,1.5113403169602884,0.2187208219216903,0.5223583875771206,2.35997272804255,10.26752758353313,1.5615098079227383,1.976120953094909,0.2655193986413215
0.025 0.025 0.1 dataset\3_full_res (12)\spine_3.off,"[8.40585111e+00 9.51085437e+00 6.73623404e+00 5.62750396e+00
 4.29516445e+00 3.37836579e+00 3.42681450e+00 2.99263952e+00
 2.57150843e+00 2.47461101e+00 2.33112830e+00 2.40939160e+00
 2.04229945e+00 2.00316780e+00 1.76651449e+00 1.49259294e+00
 1.44041740e+00 1.27271033e+00 1.27084692e+00 1.19631044e+00
 1.19072021e+00 1.10686667e+00 1.00251561e+00 1.06028138e+00
 9.91335135e-01 9.14935246e-01 9.29842542e-01 9.11208423e-01
 8.42262182e-01 8.42262182e-01 7.56545234e-01 7.43501351e-01
 7.63998882e-01 7.15550172e-01 7.77042765e-01 6.78281934e-01
 7.17413584e-01 6.67101463e-01 6.74555110e-01 6.61511227e-01
 6.98779465e-01 6.54057579e-01 6.41013696e-01 6.07472282e-01
 5.27345570e-01 5.10574863e-01 6.01882046e-01 5.42252865e-01
 5.34799217e-01 5.06848039e-01 4.36038386e-01 4.47218858e-01
 4.99394391e-01 4.22994503e-01 4.21131091e-01 4.08087208e-01
 4.41628622e-01 4.47218858e-01 4.02496972e-01 3.48458027e-01
 3.78272617e-01 3.52184850e-01 3.14916612e-01 3.13053200e-01
 3.13053200e-01 2.72058138e-01 2.64604491e-01 2.23609429e-01
 2.81375198e-01 2.23609429e-01 2.03111898e-01 1.99385074e-01
 2.45970372e-01 2.06838722e-01 1.65843660e-01 1.69570484e-01
 1.78887543e-01 1.73297307e-01 1.75160719e-01 1.30438834e-01
 1.49072953e-01 1.41619305e-01 1.24848598e-01 1.36029069e-01
 1.08077891e-01 7.63998882e-02 1.11804714e-01 8.19901239e-02
 8.75803596e-02 8.94437715e-02 8.75803596e-02 6.52194168e-02
 7.08096525e-02 6.89462406e-02 4.47218858e-02 3.16780024e-02
 2.79511786e-02 1.11804714e-02 5.59023572e-03 1.86341191e-03]",1.0400915977424312,0.4234476993581996,1.7937511580400398,3.511347305083698,0.3232114061213386,3.333999135365408,3.055108076291536,6.118353159233379,0.8700671881327082,1.2120536170008238,0.393057494332212
0.025 0.025 0.1 dataset\3_full_res (5)\spine_6.off,"[5.66469446e+00 6.73939170e+00 5.57918092e+00 4.20865305e+00
 3.38125173e+00 3.01377461e+00 2.72949986e+00 2.60469631e+00
 2.57002866e+00 2.64629749e+00 2.50531571e+00 2.64398632e+00
 2.58389572e+00 2.43598040e+00 2.17481742e+00 1.95063326e+00
 1.71720440e+00 1.74031617e+00 1.74724970e+00 1.62706850e+00
 1.46759730e+00 1.52537672e+00 1.51150966e+00 1.41906259e+00
 1.31968198e+00 1.32661551e+00 1.23879079e+00 1.17407784e+00
 1.15558843e+00 1.11629842e+00 1.15096607e+00 1.00767311e+00
 1.02385135e+00 1.00536193e+00 9.29093094e-01 9.08292503e-01
 9.63760747e-01 9.01358972e-01 8.27401313e-01 7.83488953e-01
 7.90422483e-01 8.04289544e-01 8.04289544e-01 7.18776001e-01
 6.42507165e-01 6.26328927e-01 6.21706573e-01 5.54682444e-01
 5.77794213e-01 5.40815383e-01 5.43126560e-01 5.54682444e-01
 5.82416567e-01 5.50060091e-01 5.50060091e-01 4.87658316e-01
 4.06767126e-01 3.95211242e-01 4.02144772e-01 3.95211242e-01
 3.48987705e-01 3.60543589e-01 3.65165942e-01 3.69788296e-01
 2.58851807e-01 2.38051216e-01 2.40362393e-01 2.24184155e-01
 1.94138856e-01 2.40362393e-01 2.05694740e-01 1.75649441e-01
 1.82582971e-01 2.21872978e-01 1.27114727e-01 1.54848849e-01
 1.61782380e-01 1.59471203e-01 9.01358972e-02 1.20181196e-01
 1.17870019e-01 9.93806046e-02 1.01691781e-01 1.01691781e-01
 8.78247203e-02 7.39576592e-02 5.77794213e-02 5.54682444e-02
 4.16011833e-02 3.69788296e-02 6.24017750e-02 4.62235370e-02
 3.23564759e-02 2.31117685e-02 1.38670611e-02 9.24470741e-03
 9.24470741e-03 4.62235370e-03 9.24470741e-03 6.93353055e-03]",1.143151829709231,0.4354991702491503,0.9574699034147948,5.0090162531280455,0.378208527518752,1.3014629028855749,1.865479176996034,3.630946181686272,0.3724242611173549,0.466049613155085,0.2513943419175576
